state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path,analysis_path
checked,,From Seeing to Experiencing: Scaling Navigation Foundation Models with Reinforcement Learning,ICLR 2026,,https://openreview.net/forum?id=0c7nAZjyr5,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/From_Seeing_to_Experiencing_Scaling_Navigation_Foundation_Models_with_Reinforcement_Learning.pdf,obsidian-vault/analysis/ICLR_2026/From_Seeing_to_Experiencing_Scaling_Navigation_Foundation_Models_with_Reinforcement_Learning.md
checked,,From Sparse to Dense: Spatio-Temporal Fusion for Multi-View 3D Human Pose Estimation with DenseWarper,ICLR 2026,,https://openreview.net/forum?id=MLs6ThXmcz,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/From_Sparse_to_Dense_Spatio-Temporal_Fusion_for_Multi-View_3D_Human_Pose_Estimation_with_DenseWarper.pdf,obsidian-vault/analysis/ICLR_2026/From_Sparse_to_Dense_Spatio-Temporal_Fusion_for_Multi-View_3D_Human_Pose_Estimation_with_DenseWarper.md
checked,,From Static Benchmarks to Dynamic Protocol: Agent-Centric Text Anomaly Detection for Evaluating LLM Reasoning,ICLR 2026,,https://openreview.net/forum?id=9HacBDFOjt,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/From_Static_Benchmarks_to_Dynamic_Protocol_Agent-Centric_Text_Anomaly_Detection_for_Evaluating_LLM_Reasoning.pdf,obsidian-vault/analysis/ICLR_2026/From_Static_Benchmarks_to_Dynamic_Protocol_Agent-Centric_Text_Anomaly_Detection_for_Evaluating_LLM_Reasoning.md
checked,,From Vicious to Virtuous Cycles: Synergistic Representation Learning for Unsupervised Video Object-Centric Learning,ICLR 2026,,https://openreview.net/forum?id=bWoT6Z21rH,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/From_Vicious_to_Virtuous_Cycles_Synergistic_Representation_Learning_for_Unsupervised_Video_Object-Centric_Learning.pdf,obsidian-vault/analysis/ICLR_2026/From_Vicious_to_Virtuous_Cycles_Synergistic_Representation_Learning_for_Unsupervised_Video_Object-Centric_Learning.md
checked,,From What to Why: A Multi-Agent System for Evidence-based Chemical Reaction Condition Reasoning,ICLR 2026,,https://openreview.net/forum?id=Rh72R0VXPS,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/From_What_to_Why_A_Multi-Agent_System_for_Evidence-based_Chemical_Reaction_Condition_Reasoning.pdf,obsidian-vault/analysis/ICLR_2026/From_What_to_Why_A_Multi-Agent_System_for_Evidence-based_Chemical_Reaction_Condition_Reasoning.md
checked,,From movement to cognitive maps: recurrent neural networks reveal how locomotor development shapes hippocampal spatial coding,ICLR 2026,,https://openreview.net/forum?id=8bM7MkxJee,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/From_movement_to_cognitive_maps_recurrent_neural_networks_reveal_how_locomotor_development_shapes_hippocampal_spatial_coding.pdf,obsidian-vault/analysis/ICLR_2026/From_movement_to_cognitive_maps_recurrent_neural_networks_reveal_how_locomotor_development_shapes_hippocampal_spatial_coding.md
checked,,Full-Graph vs. Mini-Batch Training: Comprehensive Analysis from a Batch Size and Fan-Out Size Perspective,ICLR 2026,,https://openreview.net/forum?id=ZSfgsh43vT,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Full-Graph_vs._Mini-Batch_Training_Comprehensive_Analysis_from_a_Batch_Size_and_Fan-Out_Size_Perspective.pdf,obsidian-vault/analysis/ICLR_2026/Full-Graph_vs._Mini-Batch_Training_Comprehensive_Analysis_from_a_Batch_Size_and_Fan-Out_Size_Perspective.md
checked,,FutureX: An Advanced Live Benchmark for LLM Agents in Future Prediction,ICLR 2026,,https://openreview.net/forum?id=z28PLIEj6l,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/FutureX_An_Advanced_Live_Benchmark_for_LLM_Agents_in_Future_Prediction.pdf,obsidian-vault/analysis/ICLR_2026/FutureX_An_Advanced_Live_Benchmark_for_LLM_Agents_in_Future_Prediction.md
checked,,GEPA: Reflective Prompt Evolution Can Outperform Reinforcement Learning,ICLR 2026,,https://openreview.net/forum?id=RQm2KQTM5r,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GEPA_Reflective_Prompt_Evolution_Can_Outperform_Reinforcement_Learning.pdf,obsidian-vault/analysis/ICLR_2026/GEPA_Reflective_Prompt_Evolution_Can_Outperform_Reinforcement_Learning.md
checked,,GGBall: Graph Generative Model on Poincaré Ball,ICLR 2026,,https://openreview.net/forum?id=4zRRnDscqn,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GGBall_Graph_Generative_Model_on_Poincaré_Ball.pdf,obsidian-vault/analysis/ICLR_2026/GGBall_Graph_Generative_Model_on_Poincaré_Ball.md
checked,,GIQ: Benchmarking 3D Geometric Reasoning of Vision Foundation Models with Simulated and Real Polyhedra,ICLR 2026,,https://openreview.net/forum?id=Uf8X57bQIr,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GIQ_Benchmarking_3D_Geometric_Reasoning_of_Vision_Foundation_Models_with_Simulated_and_Real_Polyhedra.pdf,obsidian-vault/analysis/ICLR_2026/GIQ_Benchmarking_3D_Geometric_Reasoning_of_Vision_Foundation_Models_with_Simulated_and_Real_Polyhedra.md
checked,,GLASS Flows: Efficient Inference for Reward Alignment of Flow and Diffusion Models,ICLR 2026,,https://openreview.net/forum?id=vH7OAPZ2dR,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GLASS_Flows_Efficient_Inference_for_Reward_Alignment_of_Flow_and_Diffusion_Models.pdf,obsidian-vault/analysis/ICLR_2026/GLASS_Flows_Efficient_Inference_for_Reward_Alignment_of_Flow_and_Diffusion_Models.md
checked,,GPG: A Simple and Strong Reinforcement Learning Baseline for Model Reasoning,ICLR 2026,,https://openreview.net/forum?id=inccdtfx8x,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GPG_A_Simple_and_Strong_Reinforcement_Learning_Baseline_for_Model_Reasoning.pdf,obsidian-vault/analysis/ICLR_2026/GPG_A_Simple_and_Strong_Reinforcement_Learning_Baseline_for_Model_Reasoning.md
checked,,GPT4Scene: Understand 3D Scenes from Videos with Vision-Language Models,ICLR 2026,,https://openreview.net/forum?id=0fib2BYc0L,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GPT4Scene_Understand_3D_Scenes_from_Videos_with_Vision-Language_Models.pdf,obsidian-vault/analysis/ICLR_2026/GPT4Scene_Understand_3D_Scenes_from_Videos_with_Vision-Language_Models.md
checked,,GRL-SNAM: Geometric Reinforcement Learning with Differential Hamiltonians for Navigation and Mapping in Unknown Environments,ICLR 2026,,https://openreview.net/forum?id=KcC5mwfGf0,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GRL-SNAM_Geometric_Reinforcement_Learning_with_Differential_Hamiltonians_for_Navigation_and_Mapping_in_Unknown_Environments.pdf,obsidian-vault/analysis/ICLR_2026/GRL-SNAM_Geometric_Reinforcement_Learning_with_Differential_Hamiltonians_for_Navigation_and_Mapping_in_Unknown_Environments.md
checked,,GUI-Shift: Enhancing VLM-Based GUI Agents through Self-supervised Reinforcement Learning,ICLR 2026,,https://openreview.net/forum?id=NakMHPljT7,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GUI-Shift_Enhancing_VLM-Based_GUI_Agents_through_Self-supervised_Reinforcement_Learning.pdf,obsidian-vault/analysis/ICLR_2026/GUI-Shift_Enhancing_VLM-Based_GUI_Agents_through_Self-supervised_Reinforcement_Learning.md
checked,,GUIDE: Gated Uncertainty-Informed Disentangled Experts for Long-tailed Recognition,ICLR 2026,,https://openreview.net/forum?id=jY21fwcrjr,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GUIDE_Gated_Uncertainty-Informed_Disentangled_Experts_for_Long-tailed_Recognition.pdf,obsidian-vault/analysis/ICLR_2026/GUIDE_Gated_Uncertainty-Informed_Disentangled_Experts_for_Long-tailed_Recognition.md
checked,,Gaia2: Benchmarking LLM Agents on Dynamic and Asynchronous Environments,ICLR 2026,,https://openreview.net/forum?id=9gw03JpKK4,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Gaia2_Benchmarking_LLM_Agents_on_Dynamic_and_Asynchronous_Environments.pdf,obsidian-vault/analysis/ICLR_2026/Gaia2_Benchmarking_LLM_Agents_on_Dynamic_and_Asynchronous_Environments.md
checked,,Gaussian certified unlearning in high dimensions: A hypothesis testing approach,ICLR 2026,,https://openreview.net/forum?id=0FJYicpOj0,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Gaussian_certified_unlearning_in_high_dimensions_A_hypothesis_testing_approach.pdf,obsidian-vault/analysis/ICLR_2026/Gaussian_certified_unlearning_in_high_dimensions_A_hypothesis_testing_approach.md
checked,,Gelato: Graph Edit Distance via Autoregressive Neural Combinatorial Optimization,ICLR 2026,,https://openreview.net/forum?id=6ZTcLNmguc,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Gelato_Graph_Edit_Distance_via_Autoregressive_Neural_Combinatorial_Optimization.pdf,obsidian-vault/analysis/ICLR_2026/Gelato_Graph_Edit_Distance_via_Autoregressive_Neural_Combinatorial_Optimization.md
checked,,Generalization of RLVR Using Causal Reasoning as a Testbed,ICLR 2026,,https://openreview.net/forum?id=DZjbL9BuHs,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Generalization_of_RLVR_Using_Causal_Reasoning_as_a_Testbed.pdf,obsidian-vault/analysis/ICLR_2026/Generalization_of_RLVR_Using_Causal_Reasoning_as_a_Testbed.md
checked,,Generating metamers of human scene understanding,ICLR 2026,,https://openreview.net/forum?id=cSDXx8V6K9,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Generating_metamers_of_human_scene_understanding.pdf,obsidian-vault/analysis/ICLR_2026/Generating_metamers_of_human_scene_understanding.md
checked,,Generative Human Geometry Distribution,ICLR 2026,,https://openreview.net/forum?id=YsQM7sQl0j,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Generative_Human_Geometry_Distribution.pdf,obsidian-vault/analysis/ICLR_2026/Generative_Human_Geometry_Distribution.md
checked,,Generative Universal Verifier as Multimodal Meta-Reasoner,ICLR 2026,,https://openreview.net/forum?id=DM0Y0oL33T,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Generative_Universal_Verifier_as_Multimodal_Meta-Reasoner.pdf,obsidian-vault/analysis/ICLR_2026/Generative_Universal_Verifier_as_Multimodal_Meta-Reasoner.md
checked,,Geometric Graph Neural Diffusion for Stable Molecular Dynamics Simulations,ICLR 2026,,https://openreview.net/forum?id=T8VcTykTf1,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Geometric_Graph_Neural_Diffusion_for_Stable_Molecular_Dynamics_Simulations.pdf,obsidian-vault/analysis/ICLR_2026/Geometric_Graph_Neural_Diffusion_for_Stable_Molecular_Dynamics_Simulations.md
checked,,Geometry Forcing: Marrying Video Diffusion and 3D Representation for Consistent World Modeling,ICLR 2026,,https://openreview.net/forum?id=ULXYZCms41,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Geometry_Forcing_Marrying_Video_Diffusion_and_3D_Representation_for_Consistent_World_Modeling.pdf,obsidian-vault/analysis/ICLR_2026/Geometry_Forcing_Marrying_Video_Diffusion_and_3D_Representation_for_Consistent_World_Modeling.md
checked,,Global Resolution: Optimal Multi-Draft Speculative Sampling via Convex Optimization,ICLR 2026,,https://openreview.net/forum?id=gpsczXOsHn,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Global_Resolution_Optimal_Multi-Draft_Speculative_Sampling_via_Convex_Optimization.pdf,obsidian-vault/analysis/ICLR_2026/Global_Resolution_Optimal_Multi-Draft_Speculative_Sampling_via_Convex_Optimization.md
checked,,Global and Local Topology-Aware Graph Generation via Dual Conditioning Diffusion,ICLR 2026,https://github.com/Xyhi/DualDiff,https://openreview.net/forum?id=IZV9k5BGxi,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Global_and_Local_Topology-Aware_Graph_Generation_via_Dual_Conditioning_Diffusion.pdf,obsidian-vault/analysis/ICLR_2026/Global_and_Local_Topology-Aware_Graph_Generation_via_Dual_Conditioning_Diffusion.md
checked,,GlobeDiff: State Diffusion Process for Partial Observability in Multi-Agent System,ICLR 2026,,https://openreview.net/forum?id=96g2BRsYZX,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GlobeDiff_State_Diffusion_Process_for_Partial_Observability_in_Multi-Agent_System.pdf,obsidian-vault/analysis/ICLR_2026/GlobeDiff_State_Diffusion_Process_for_Partial_Observability_in_Multi-Agent_System.md
checked,,Gradient Intrinsic Dimensionality Alignment：Narrowing The Gap Between Low-Rank Adaptation and Full Fine-Tuning,ICLR 2026,,https://openreview.net/forum?id=kObvnQ6pUx,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Gradient_Intrinsic_Dimensionality_AlignmentNarrowing_The_Gap_Between_Low-Rank_Adaptation_and_Full_Fine-Tuning.pdf,obsidian-vault/analysis/ICLR_2026/Gradient_Intrinsic_Dimensionality_AlignmentNarrowing_The_Gap_Between_Low-Rank_Adaptation_and_Full_Fine-Tuning.md
checked,,GranViT: A Fine-Grained Vision Model For Autoregressive Multimodal Large Language Models,ICLR 2026,,https://openreview.net/forum?id=dQ6LWE0LnG,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/GranViT_A_Fine-Grained_Vision_Model_For_Autoregressive_Multimodal_Large_Language_Models.pdf,obsidian-vault/analysis/ICLR_2026/GranViT_A_Fine-Grained_Vision_Model_For_Autoregressive_Multimodal_Large_Language_Models.md
checked,,Graphon Cross-Validation: Assessing Models on Network Data,ICLR 2026,,https://openreview.net/forum?id=8J3GTeQmwl,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Graphon_Cross-Validation_Assessing_Models_on_Network_Data.pdf,obsidian-vault/analysis/ICLR_2026/Graphon_Cross-Validation_Assessing_Models_on_Network_Data.md
checked,,Grounding-IQA: Grounding Multimodal Language Model for Image Quality Assessment,ICLR 2026,,https://openreview.net/forum?id=yEpE0QPpf8,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Grounding-IQA_Grounding_Multimodal_Language_Model_for_Image_Quality_Assessment.pdf,obsidian-vault/analysis/ICLR_2026/Grounding-IQA_Grounding_Multimodal_Language_Model_for_Image_Quality_Assessment.md
checked,,HAMLET: A Hierarchical and Adaptive Multi-Agent Framework for Live Embodied Theatrics,ICLR 2026,,https://openreview.net/forum?id=MKwW04UHW1,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HAMLET_A_Hierarchical_and_Adaptive_Multi-Agent_Framework_for_Live_Embodied_Theatrics.pdf,obsidian-vault/analysis/ICLR_2026/HAMLET_A_Hierarchical_and_Adaptive_Multi-Agent_Framework_for_Live_Embodied_Theatrics.md
checked,,HAMLET: Switch Your Vision-Language-Action Model into a History-Aware Policy,ICLR 2026,,https://openreview.net/forum?id=KcJ9U0x6kO,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HAMLET_Switch_Your_Vision-Language-Action_Model_into_a_History-Aware_Policy.pdf,obsidian-vault/analysis/ICLR_2026/HAMLET_Switch_Your_Vision-Language-Action_Model_into_a_History-Aware_Policy.md
checked,,HARP: Hallucination Detection via Reasoning Subspace Projection,ICLR 2026,,https://openreview.net/forum?id=ShEDWasmDG,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HARP_Hallucination_Detection_via_Reasoning_Subspace_Projection.pdf,obsidian-vault/analysis/ICLR_2026/HARP_Hallucination_Detection_via_Reasoning_Subspace_Projection.md
checked,,HATSolver: Learning Gröbner Bases with Hierarchical Attention Transformers,ICLR 2026,,https://openreview.net/forum?id=5C3LljOEGC,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HATSolver_Learning_Gröbner_Bases_with_Hierarchical_Attention_Transformers.pdf,obsidian-vault/analysis/ICLR_2026/HATSolver_Learning_Gröbner_Bases_with_Hierarchical_Attention_Transformers.md
checked,,HGNet: Scalable Foundation Model for Automated Knowledge Graph Generation from Scientific Literature,ICLR 2026,,https://openreview.net/forum?id=NWd53rltx8,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HGNet_Scalable_Foundation_Model_for_Automated_Knowledge_Graph_Generation_from_Scientific_Literature.pdf,obsidian-vault/analysis/ICLR_2026/HGNet_Scalable_Foundation_Model_for_Automated_Knowledge_Graph_Generation_from_Scientific_Literature.md
checked,,HUME: Measuring the Human-Model Performance Gap in Text Embedding Tasks,ICLR 2026,,https://openreview.net/forum?id=rcmfu1ydAf,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HUME_Measuring_the_Human-Model_Performance_Gap_in_Text_Embedding_Tasks.pdf,obsidian-vault/analysis/ICLR_2026/HUME_Measuring_the_Human-Model_Performance_Gap_in_Text_Embedding_Tasks.md
checked,,HUMOF: Human Motion Forecasting in Interactive Social Scenes,ICLR 2026,,https://openreview.net/forum?id=INy8guZqrm,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HUMOF_Human_Motion_Forecasting_in_Interactive_Social_Scenes.pdf,obsidian-vault/analysis/ICLR_2026/HUMOF_Human_Motion_Forecasting_in_Interactive_Social_Scenes.md
checked,,HWC-Loco: A Hierarchical Whole-Body Control Approach to Robust Humanoid Locomotion,ICLR 2026,,https://openreview.net/forum?id=3UE3Aatcjy,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HWC-Loco_A_Hierarchical_Whole-Body_Control_Approach_to_Robust_Humanoid_Locomotion.pdf,obsidian-vault/analysis/ICLR_2026/HWC-Loco_A_Hierarchical_Whole-Body_Control_Approach_to_Robust_Humanoid_Locomotion.md
checked,,Half-order Fine-Tuning for Diffusion Model: A Recursive Likelihood Ratio Optimizer,ICLR 2026,,https://openreview.net/forum?id=AZ6lqcvHLX,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Half-order_Fine-Tuning_for_Diffusion_Model_A_Recursive_Likelihood_Ratio_Optimizer.pdf,obsidian-vault/analysis/ICLR_2026/Half-order_Fine-Tuning_for_Diffusion_Model_A_Recursive_Likelihood_Ratio_Optimizer.md
checked,,Hallucination Begins Where Saliency Drops,ICLR 2026,,https://openreview.net/forum?id=sjnErRHXf3,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Hallucination_Begins_Where_Saliency_Drops.pdf,obsidian-vault/analysis/ICLR_2026/Hallucination_Begins_Where_Saliency_Drops.md
checked,,Harder Is Better: Boosting Mathematical Reasoning via Difficulty-Aware GRPO and Multi-Aspect Question Reformulation,ICLR 2026,,https://openreview.net/forum?id=nfURupkdRJ,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Harder_Is_Better_Boosting_Mathematical_Reasoning_via_Difficulty-Aware_GRPO_and_Multi-Aspect_Question_Reformulation.pdf,obsidian-vault/analysis/ICLR_2026/Harder_Is_Better_Boosting_Mathematical_Reasoning_via_Difficulty-Aware_GRPO_and_Multi-Aspect_Question_Reformulation.md
checked,,Helmsman: Autonomous Synthesis of Federated Learning Systems via Collaborative LLM Agents,ICLR 2026,,https://openreview.net/forum?id=Voiy13SK3r,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Helmsman_Autonomous_Synthesis_of_Federated_Learning_Systems_via_Collaborative_LLM_Agents.pdf,obsidian-vault/analysis/ICLR_2026/Helmsman_Autonomous_Synthesis_of_Federated_Learning_Systems_via_Collaborative_LLM_Agents.md
checked,,HeuriGym: An Agentic Benchmark for LLM-Crafted Heuristics in Combinatorial Optimization,ICLR 2026,,https://openreview.net/forum?id=HWxHUO15Yy,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/HeuriGym_An_Agentic_Benchmark_for_LLM-Crafted_Heuristics_in_Combinatorial_Optimization.pdf,obsidian-vault/analysis/ICLR_2026/HeuriGym_An_Agentic_Benchmark_for_LLM-Crafted_Heuristics_in_Combinatorial_Optimization.md
checked,,High-dimensional Analysis of Synthetic Data Selection,ICLR 2026,,https://openreview.net/forum?id=Y54P2BBPPh,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/High-dimensional_Analysis_of_Synthetic_Data_Selection.pdf,obsidian-vault/analysis/ICLR_2026/High-dimensional_Analysis_of_Synthetic_Data_Selection.md
checked,,High-dimensional limit theorems for SGD: Momentum and Adaptive Step-sizes,ICLR 2026,,https://openreview.net/forum?id=5OJLOwwXV4,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/High-dimensional_limit_theorems_for_SGD_Momentum_and_Adaptive_Step-sizes.pdf,obsidian-vault/analysis/ICLR_2026/High-dimensional_limit_theorems_for_SGD_Momentum_and_Adaptive_Step-sizes.md
checked,,Horizon Imagination: Efficient On-Policy Rollout in Diffusion World Models,ICLR 2026,,https://openreview.net/forum?id=Obefq4k8iG,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Horizon_Imagination_Efficient_On-Policy_Rollout_in_Diffusion_World_Models.pdf,obsidian-vault/analysis/ICLR_2026/Horizon_Imagination_Efficient_On-Policy_Rollout_in_Diffusion_World_Models.md
checked,,How Do Transformers Learn to Associate Tokens: Gradient Leading Terms Bring Mechanistic Interpretability,ICLR 2026,,https://openreview.net/forum?id=A4Us8jxVGq,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/How_Do_Transformers_Learn_to_Associate_Tokens_Gradient_Leading_Terms_Bring_Mechanistic_Interpretability.pdf,obsidian-vault/analysis/ICLR_2026/How_Do_Transformers_Learn_to_Associate_Tokens_Gradient_Leading_Terms_Bring_Mechanistic_Interpretability.md
checked,,How Far Are LLMs from Professional Poker Players? Revisiting Game-Theoretic Reasoning with Agentic Tool Use,ICLR 2026,,https://openreview.net/forum?id=vV54ShHvGi,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/How_Far_Are_LLMs_from_Professional_Poker_Players_Revisiting_Game-Theoretic_Reasoning_with_Agentic_Tool_Use.pdf,obsidian-vault/analysis/ICLR_2026/How_Far_Are_LLMs_from_Professional_Poker_Players_Revisiting_Game-Theoretic_Reasoning_with_Agentic_Tool_Use.md
